time;V(/VCAP);V(/VOUT);
0.477746;2.976;3.61184;
0.477846;2.97701;3.61537;
0.477946;2.97802;3.61184;
0.478046;2.97903;3.61537;
0.478146;2.98004;3.61184;
0.478246;2.98105;3.61537;
0.478346;2.98206;3.61184;
0.478446;2.98307;3.61537;
0.478546;2.98407;3.61184;
0.478646;2.98508;3.61537;
0.478746;2.98609;3.61184;
0.478846;2.9871;3.61537;
0.478946;2.9881;3.61184;
0.479046;2.98911;3.61537;
0.479146;2.99011;3.61184;
0.479246;2.99112;3.61537;
0.479346;2.99212;3.61184;
0.479446;2.99312;3.61537;
0.479546;2.99413;3.61184;
0.479646;2.99513;3.61537;
0.479746;2.99613;3.61184;
0.479846;2.99713;3.61537;
0.479946;2.99814;3.61184;
0.480046;2.99914;3.61536;
0.480146;3.00014;3.61184;
0.480246;3.00114;3.61536;
0.480346;3.00213;3.61184;
0.480446;3.00313;3.61536;
0.480546;3.00413;3.61184;
0.480646;3.00513;3.61536;
0.480746;3.00613;3.61184;
0.480846;3.00712;3.61536;
0.480946;3.00812;3.61184;
0.481046;3.00911;3.61536;
0.481146;3.01011;3.61184;
0.481246;3.0111;3.61536;
0.481346;3.0121;3.61185;
0.481446;3.01309;3.61536;
0.481546;3.01408;3.61185;
0.481646;3.01508;3.61536;
0.481746;3.01607;3.61185;
0.481846;3.01706;3.61536;
0.481946;3.01805;3.61185;
0.482046;3.01904;3.61536;
0.482146;3.02003;3.61185;
0.482246;3.02102;3.61536;
0.482346;3.02201;3.61185;
0.482446;3.023;3.61536;
0.482546;3.02399;3.61185;
0.482646;3.02498;3.61536;
0.482746;3.02596;3.61185;
0.482846;3.02695;3.61536;
0.482946;3.02794;3.61185;
0.483046;3.02892;3.61536;
0.483146;3.02991;3.61185;
0.483246;3.03089;3.61536;
0.483346;3.03188;3.61185;
0.483446;3.03286;3.61536;
0.483546;3.03384;3.61185;
0.483646;3.03483;3.61536;
0.483746;3.03581;3.61185;
0.483846;3.03679;3.61536;
0.483946;3.03777;3.61185;
0.484046;3.03875;3.61536;
0.484146;3.03973;3.61185;
0.484246;3.04071;3.61536;
0.484346;3.04169;3.61185;
0.484446;3.04267;3.61536;
0.484546;3.04365;3.61185;
0.484646;3.04463;3.61536;
0.484746;3.0456;3.61185;
0.484846;3.04658;3.61536;
0.484946;3.04756;3.61185;
0.485046;3.04853;3.61536;
0.485146;3.04951;3.61185;
0.485246;3.05048;3.61536;
0.485346;3.05146;3.61185;
0.485446;3.05243;3.61536;
0.485546;3.0534;3.61185;
0.485646;3.05438;3.61536;
0.485746;3.05535;3.61185;
0.485846;3.05632;3.61536;
0.485946;3.05729;3.61185;
0.486046;3.05826;3.61536;
0.486146;3.05923;3.61185;
0.486246;3.0602;3.61536;
0.486346;3.06117;3.61185;
0.486446;3.06214;3.61536;
0.486546;3.06311;3.61185;
0.486646;3.06408;3.61536;
0.486746;3.06505;3.61185;
0.486846;3.06601;3.61536;
0.486946;3.06698;3.61185;
0.487046;3.06795;3.61536;
0.487146;3.06891;3.61185;
0.487246;3.06988;3.61536;
0.487346;3.07084;3.61185;
0.487446;3.07181;3.61536;
0.487546;3.07277;3.61185;
0.487646;3.07373;3.61536;
0.487746;3.0747;3.61185;
0.487846;3.07566;3.61536;
0.487946;3.07662;3.61185;
0.488046;3.07758;3.61536;
0.488146;3.07854;3.61185;
0.488246;3.0795;3.61536;
0.488346;3.08046;3.61185;
0.488446;3.08142;3.61536;
0.488546;3.08238;3.61185;
0.488646;3.08334;3.61536;
0.488746;3.0843;3.61185;
0.488846;3.08526;3.61536;
0.488946;3.08621;3.61185;
0.489046;3.08717;3.61536;
0.489146;3.08812;3.61185;
0.489246;3.08908;3.61536;
0.489346;3.09004;3.61185;
0.489446;3.09099;3.61536;
0.489546;3.09194;3.61185;
0.489646;3.0929;3.61536;
0.489746;3.09385;3.61185;
0.489846;3.0948;3.61536;
0.489946;3.09576;3.61185;
0.490046;3.09671;3.61536;
0.490146;3.09766;3.61185;
0.490246;3.09861;3.61536;
0.490346;3.09956;3.61185;
0.490446;3.10051;3.61536;
0.490546;3.10146;3.61185;
0.490646;3.10241;3.61536;
0.490746;3.10336;3.61185;
0.490846;3.1043;3.61536;
0.490946;3.10525;3.61185;
0.491046;3.1062;3.61536;
0.491146;3.10715;3.61185;
0.491246;3.10809;3.61536;
0.491346;3.10904;3.61185;
0.491446;3.10998;3.61536;
0.491546;3.11093;3.61185;
0.491646;3.11187;3.61536;
0.491746;3.11281;3.61185;
0.491846;3.11376;3.61536;
0.491946;3.1147;3.61185;
0.492046;3.11564;3.61536;
0.492146;3.11658;3.61185;
0.492246;3.11753;3.61536;
0.492346;3.11847;3.61185;
0.492446;3.11941;3.61536;
0.492546;3.12035;3.61185;
0.492646;3.12129;3.61536;
0.492746;3.12223;3.61185;
0.492846;3.12316;3.61536;
0.492946;3.1241;3.61185;
0.493046;3.12504;3.61536;
0.493146;3.12598;3.61185;
0.493246;3.12691;3.61536;
0.493346;3.12785;3.61185;
0.493446;3.12879;3.61536;
0.493546;3.12972;3.61185;
0.493646;3.13066;3.61536;
0.493746;3.13159;3.61185;
0.493846;3.13252;3.61536;
0.493946;3.13346;3.61185;
0.494046;3.13439;3.61536;
0.494146;3.13532;3.61185;
0.494246;3.13625;3.61536;
0.494346;3.13719;3.61185;
0.494446;3.13812;3.61536;
0.494546;3.13905;3.61185;
0.494646;3.13998;3.61536;
0.494746;3.14091;3.61185;
0.494846;3.14184;3.61536;
0.494946;3.14276;3.61185;
0.495046;3.14369;3.61536;
0.495146;3.14462;3.61185;
0.495246;3.14555;3.61536;
0.495346;3.14647;3.61185;
0.495446;3.1474;3.61536;
0.495546;3.14833;3.61185;
0.495646;3.14925;3.61536;
0.495746;3.15018;3.61185;
0.495846;3.1511;3.61536;
0.495946;3.15203;3.61185;
0.496046;3.15295;3.61536;
0.496146;3.15387;3.61185;
0.496246;3.15479;3.61536;
0.496346;3.15572;3.61185;
0.496446;3.15664;3.61536;
0.496546;3.15756;3.61185;
0.496646;3.15848;3.61536;
0.496746;3.1594;3.61185;
0.496846;3.16032;3.61536;
0.496946;3.16124;3.61185;
0.497046;3.16216;3.61536;
0.497146;3.16308;3.61185;
0.497246;3.164;3.61536;
0.497346;3.16491;3.61185;
0.497446;3.16583;3.61536;
0.497546;3.16675;3.61185;
0.497646;3.16766;3.61536;
0.497746;3.16858;3.61185;
0.497846;3.16949;3.61536;
0.497946;3.17041;3.61185;
0.498046;3.17132;3.61536;
0.498146;3.17224;3.61185;
0.498246;3.17315;3.61536;
0.498346;3.17406;3.61185;
0.498446;3.17498;3.61536;
0.498546;3.17589;3.61185;
0.498646;3.1768;3.61536;
0.498746;3.17771;3.61185;
0.498846;3.17862;3.61536;
0.498946;3.17953;3.61185;
0.499046;3.18044;3.61536;
0.499146;3.18135;3.61185;
0.499246;3.18226;3.61536;
0.499346;3.18317;3.61185;
0.499446;3.18408;3.61536;
0.499546;3.18498;3.61185;
0.499646;3.18589;3.61536;
0.499746;3.1868;3.61185;
0.499846;3.1877;3.61536;
0.499946;3.18861;3.61185;
0.500046;3.18951;3.61536;
0.500146;3.19042;3.61185;
0.500246;3.19132;3.61536;
0.500346;3.19223;3.61185;
0.500446;3.19313;3.61536;
0.500546;3.19403;3.61185;
0.500646;3.19494;3.61536;
0.500746;3.19584;3.61185;
0.500846;3.19674;3.61536;
0.500946;3.19764;3.61185;
0.501046;3.19854;3.61536;
0.501146;3.19944;3.61185;
0.501246;3.20034;3.61536;
0.501346;3.20124;3.61185;
0.501446;3.20214;3.61536;
0.501546;3.20304;3.61185;
0.501646;3.20394;3.61536;
0.501746;3.20483;3.61185;
0.501846;3.20573;3.61536;
0.501946;3.20663;3.61185;
0.502046;3.20752;3.61536;
0.502146;3.20842;3.61185;
0.502246;3.20932;3.61536;
0.502346;3.21021;3.61185;
0.502446;3.2111;3.61536;
0.502546;3.212;3.61185;
0.502646;3.21289;3.61536;
0.502746;3.21379;3.61185;
0.502846;3.21468;3.61536;
0.502946;3.21557;3.61185;
0.503046;3.21646;3.61536;
0.503146;3.21735;3.61185;
0.503246;3.21824;3.61536;
0.503346;3.21913;3.61185;
0.503446;3.22002;3.61536;
0.503546;3.22091;3.61185;
0.503646;3.2218;3.61536;
0.503746;3.22269;3.61185;
0.503846;3.22358;3.61536;
0.503946;3.22447;3.61185;
0.504046;3.22535;3.61536;
0.504146;3.22624;3.61185;
0.504246;3.22713;3.61536;
0.504346;3.22801;3.61185;
0.504446;3.2289;3.61536;
0.504546;3.22978;3.61185;
0.504646;3.23067;3.61536;
0.504746;3.23155;3.61185;
0.504846;3.23244;3.61536;
0.504946;3.23332;3.61185;
0.505046;3.2342;3.61536;
0.505146;3.23508;3.61185;
0.505246;3.23597;3.61536;
0.505346;3.23685;3.61185;
0.505446;3.23773;3.61536;
0.505546;3.23861;3.61185;
0.505646;3.23949;3.61536;
0.505746;3.24037;3.61185;
0.505846;3.24125;3.61536;
0.505946;3.24213;3.61185;
0.506046;3.24301;3.61536;
0.506146;3.24388;3.61185;
0.506246;3.24476;3.61536;
0.506346;3.24564;3.61185;
0.506446;3.24652;3.61536;
0.506546;3.24739;3.61185;
0.506646;3.24827;3.61536;
0.506746;3.24914;3.61185;
0.506846;3.25002;3.61536;
0.506946;3.25089;3.61185;
0.507046;3.25177;3.61536;
0.507146;3.25264;3.61185;
0.507246;3.25351;3.61536;
0.507346;3.25438;3.61185;
0.507446;3.25526;3.61536;
0.507546;3.25613;3.61185;
0.507646;3.257;3.61536;
0.507746;3.25787;3.61185;
0.507846;3.25874;3.61536;
0.507946;3.25961;3.61185;
0.508046;3.26048;3.61536;
0.508146;3.26135;3.61185;
0.508246;3.26222;3.61536;
0.508346;3.26309;3.61185;
0.508446;3.26396;3.61536;
0.508546;3.26482;3.61185;
0.508646;3.26569;3.61536;
0.508746;3.26656;3.61185;
0.508846;3.26742;3.61536;
0.508946;3.26829;3.61185;
0.509046;3.26915;3.61536;
0.509146;3.27002;3.61185;
0.509246;3.27088;3.61536;
0.509346;3.27175;3.61185;
0.509446;3.27261;3.61536;
0.509546;3.27347;3.61185;
0.509646;3.27434;3.61536;
0.509746;3.2752;3.61185;
0.509846;3.27606;3.61536;
0.509946;3.27692;3.61185;
0.510046;3.27778;3.61536;
0.510146;3.27864;3.61186;
0.510246;3.2795;3.61536;
0.510346;3.28036;3.61186;
0.510446;3.28122;3.61535;
0.510546;3.28208;3.61186;
0.510646;3.28294;3.61535;
0.510746;3.2838;3.61186;
0.510846;3.28465;3.61535;
0.510946;3.28551;3.61186;
0.511046;3.28637;3.61535;
0.511146;3.28722;3.61186;
0.511246;3.28808;3.61535;
0.511346;3.28893;3.61186;
0.511446;3.28979;3.61535;
0.511546;3.29064;3.61186;
0.511646;3.2915;3.61535;
0.511746;3.29235;3.61186;
0.511846;3.2932;3.61535;
0.511946;3.29406;3.61186;
0.512046;3.29491;3.61535;
0.512146;3.29576;3.61186;
0.512246;3.29661;3.61535;
0.512346;3.29746;3.61186;
0.512446;3.29831;3.61535;
0.512546;3.29916;3.61186;
0.512646;3.30001;3.61535;
0.512746;3.30086;3.61186;
0.512846;3.30171;3.61535;
0.512946;3.30256;3.61186;
0.513046;3.30341;3.61535;
0.513146;3.30426;3.61186;
0.513246;3.3051;3.61535;
0.513346;3.30595;3.61186;
0.513446;3.3068;3.61535;
0.513546;3.30764;3.61186;
0.513646;3.30849;3.61535;
0.513746;3.30933;3.61186;
0.513846;3.31018;3.61535;
0.513946;3.31102;3.61186;
0.514046;3.31186;3.61535;
0.514146;3.31271;3.61186;
0.514246;3.31355;3.61535;
0.514346;3.31439;3.61186;
0.514446;3.31523;3.61535;
0.514546;3.31608;3.61186;
0.514646;3.31692;3.61535;
0.514746;3.31776;3.61186;
0.514846;3.3186;3.61535;
0.514946;3.31944;3.61186;
0.515046;3.32028;3.61535;
0.515146;3.32112;3.61186;
0.515246;3.32196;3.61535;
0.515346;3.32279;3.61186;
0.515446;3.32363;3.61535;
0.515546;3.32447;3.61186;
0.515646;3.32531;3.61535;
0.515746;3.32614;3.61186;
0.515846;3.32698;3.61535;
0.515946;3.32781;3.61186;
0.516046;3.32865;3.61535;
0.516146;3.32948;3.61186;
0.516246;3.33032;3.61535;
0.516346;3.33115;3.61186;
0.516446;3.33199;3.61535;
0.516546;3.33282;3.61186;
0.516646;3.33365;3.61535;
0.516746;3.33448;3.61186;
0.516846;3.33532;3.61535;
0.516946;3.33615;3.61186;
0.517046;3.33698;3.61535;
0.517146;3.33781;3.61186;
0.517246;3.33864;3.61535;
0.517346;3.33947;3.61186;
0.517446;3.3403;3.61535;
0.517546;3.34113;3.61186;
0.517646;3.34196;3.61535;
0.517746;3.34278;3.61186;
0.517846;3.34361;3.61535;
0.517946;3.34444;3.61186;
0.518046;3.34527;3.61535;
0.518146;3.34609;3.61186;
0.518246;3.34692;3.61535;
0.518346;3.34774;3.61186;
0.518446;3.34857;3.61535;
0.518546;3.34939;3.61186;
0.518646;3.35022;3.61535;
0.518746;3.35104;3.61186;
0.518846;3.35187;3.61535;
0.518946;3.35269;3.61186;
0.519046;3.35351;3.61535;
0.519146;3.35433;3.61186;
0.519246;3.35516;3.61535;
0.519346;3.35598;3.61186;
0.519446;3.3568;3.61535;
0.519546;3.35762;3.61186;
0.519646;3.35844;3.61539;
0.519746;3.35926;3.61189;
0.519846;3.36008;3.61539;
0.519946;3.3609;3.61189;
0.520046;3.36172;3.61539;
0.520146;3.36253;3.61189;
0.520246;3.36335;3.61539;
0.520346;3.36417;3.61189;
0.520446;3.36499;3.61539;
0.520546;3.3658;3.61189;
0.520646;3.36662;3.61539;
0.520746;3.36743;3.61189;
0.520846;3.36825;3.61539;
0.520946;3.36906;3.61189;
0.521046;3.36988;3.61539;
0.521146;3.37069;3.61189;
0.521246;3.37151;3.61539;
0.521346;3.37232;3.61189;
0.521446;3.37313;3.61539;
0.521546;3.37395;3.61189;
0.521646;3.37476;3.61539;
0.521746;3.37557;3.61189;
0.521846;3.37638;3.61539;
0.521946;3.37719;3.61189;
0.522046;3.378;3.61539;
0.522146;3.37881;3.61189;
0.522246;3.37962;3.61539;
0.522346;3.38043;3.61189;
0.522446;3.38124;3.61539;
0.522546;3.38205;3.61189;
0.522646;3.38285;3.61539;
0.522659;3.38296;3.61363;
0.522679;3.38312;3.61363;
0.522692;3.38323;3.61363;
0.522705;3.38333;3.61363;
0.522705;3.38333;3.61482;
0.522705;3.38333;3.61494;
0.522705;3.38333;3.61529;
0.522705;3.38333;3.61679;
0.522705;3.38333;3.62537;
0.522705;3.38333;3.67324;
0.522705;3.38333;3.73624;
0.522705;3.38333;2.6254;
0.522705;3.38333;1.80209;
0.522705;3.38333;1.19377;
0.522705;3.38333;0.676125;
0.522705;3.38333;0.283625;
0.522705;3.38333;0.0505991;
0.522705;3.38333;0.00983915;
0.522705;3.38333;0.0097799;
0.522705;3.38333;0.00725651;
0.522705;3.38333;0.00853881;
0.522705;3.38333;0.00714604;
0.522705;3.38333;0.00820342;
0.522705;3.38333;0.00702798;
0.522705;3.38332;0.00829121;
0.522705;3.38332;0.00716454;
0.522705;3.38332;0.00822761;
0.522706;3.38332;0.00720432;
0.522706;3.38331;0.00820584;
0.522706;3.3833;0.00721553;
0.522707;3.38328;0.00820004;
0.522708;3.38324;0.00721853;
0.52271;3.38316;0.00819856;
0.522715;3.383;0.00721912;
0.522724;3.38269;0.00819684;
0.522743;3.38206;0.00721679;
0.52278;3.38081;0.0081967;
0.522855;3.3783;0.00721584;
0.522955;3.37494;0.00819663;
0.523055;3.37158;0.00721544;
0.523155;3.36822;0.00819659;
0.523255;3.36487;0.00721688;
0.523355;3.36153;0.00819798;
0.523455;3.35818;0.00721697;
0.523555;3.35484;0.00819795;
0.523655;3.35151;0.00721696;
0.523755;3.34817;0.00819793;
0.523855;3.34484;0.00721695;
0.523955;3.34151;0.0081979;
0.524055;3.33819;0.00721694;
0.524155;3.33487;0.00819788;
0.524255;3.33155;0.00721693;
0.524355;3.32824;0.00819785;
0.524455;3.32493;0.00721692;
0.524555;3.32162;0.00819783;
0.524655;3.31832;0.00721691;
0.524755;3.31502;0.0081978;
0.524855;3.31172;0.0072169;
0.524955;3.30843;0.00819778;
0.525055;3.30513;0.00721689;
0.525155;3.30185;0.00819775;
0.525255;3.29856;0.00721688;
0.525355;3.29528;0.00819773;
0.525455;3.292;0.00721687;
0.525555;3.28873;0.0081977;
0.525655;3.28546;0.00721686;
0.525755;3.28219;0.00819768;
0.525855;3.27893;0.00721685;
0.525955;3.27567;0.00819765;
0.526055;3.27241;0.00721684;
0.526155;3.26915;0.00819763;
0.526255;3.2659;0.00721683;
0.526355;3.26265;0.0081976;
0.526455;3.25941;0.00721682;
0.526555;3.25617;0.00819758;
0.526655;3.25293;0.00721681;
0.526755;3.2497;0.00819755;
0.526855;3.24646;0.0072168;
0.526955;3.24323;0.00819753;
0.527055;3.24001;0.00721679;
0.527155;3.23679;0.0081975;
0.527255;3.23357;0.00721678;
0.527355;3.23035;0.00819748;
0.527455;3.22714;0.00721677;
0.527555;3.22393;0.00819745;
0.527655;3.22072;0.00721676;
0.527755;3.21752;0.00819743;
0.527855;3.21432;0.00721675;
0.527955;3.21113;0.0081974;
0.528055;3.20793;0.00721674;
0.528155;3.20474;0.00819738;
0.528255;3.20156;0.00721673;
0.528355;3.19837;0.00819735;
0.528455;3.19519;0.00721672;
0.528555;3.19201;0.00819733;
0.528655;3.18884;0.00721671;
0.528755;3.18567;0.0081973;
0.528855;3.1825;0.0072167;
0.528955;3.17934;0.00819728;
0.529055;3.17618;0.00721669;
0.529155;3.17302;0.00819725;
0.529255;3.16986;0.00721668;
0.529355;3.16671;0.00819723;
0.529455;3.16356;0.00721667;
0.529555;3.16042;0.0081972;
0.529655;3.15727;0.00721667;
0.529755;3.15413;0.00819718;
0.529855;3.151;0.00721666;
0.529955;3.14786;0.00819715;
0.530055;3.14473;0.00721665;
0.530155;3.14161;0.00819713;
0.530255;3.13848;0.00721664;
0.530355;3.13536;0.0081971;
0.530455;3.13225;0.00721663;
0.530555;3.12913;0.00819708;
0.530655;3.12602;0.00721662;
0.530755;3.12291;0.00819705;
0.530855;3.11981;0.00721661;
0.530955;3.1167;0.00819703;
0.531055;3.11361;0.0072166;
0.531155;3.11051;0.008197;
0.531255;3.10742;0.00721659;
0.531355;3.10433;0.00819698;
0.531455;3.10124;0.00721659;
0.531555;3.09816;0.00819695;
0.531655;3.09508;0.00721658;
0.531755;3.092;0.00819693;
0.531855;3.08893;0.00721657;
0.531955;3.08585;0.0081969;
0.532055;3.08279;0.00721656;
0.532155;3.07972;0.00819688;
0.532255;3.07666;0.00721655;
0.532355;3.0736;0.00819685;
0.532455;3.07055;0.00721654;
0.532555;3.06749;0.00819683;
0.532655;3.06444;0.00721654;
0.532755;3.0614;0.0081968;
0.532855;3.05835;0.00721653;
0.532955;3.05531;0.00819678;
0.533055;3.05227;0.00721652;
0.533155;3.04924;0.00819675;
0.533255;3.04621;0.00721651;
0.533355;3.04318;0.00819673;
0.533455;3.04015;0.0072165;
0.533555;3.03713;0.00819671;
0.533655;3.03411;0.0072165;
0.533755;3.0311;0.00819668;
0.533855;3.02808;0.00721649;
0.533955;3.02507;0.00819666;
0.534055;3.02207;0.00721648;
0.534155;3.01906;0.00819663;
0.534255;3.01606;0.00721647;
0.534355;3.01306;0.00819661;
0.534455;3.01007;0.00721647;
0.534555;3.00707;0.00819658;
0.534655;3.00408;0.00721646;
0.534755;3.0011;0.00819656;
0.534855;2.99811;0.00721645;
0.534955;2.99513;0.00819653;
0.535055;2.99216;0.00721644;
0.535155;2.98918;0.00819651;
0.535255;2.98621;0.00721643;
0.535355;2.98324;0.00819648;
0.535455;2.98028;0.00721643;
0.535555;2.97731;0.00819646;
0.535655;2.97435;0.00721642;
0.535755;2.9714;0.00819643;
0.535855;2.96844;0.00721641;
0.535955;2.96549;0.00819641;
0.536055;2.96255;0.00721641;
0.536155;2.9596;0.00819638;
0.536255;2.95666;0.0072164;
0.536355;2.95372;0.00819636;
0.536455;2.95078;0.00721639;
0.536555;2.94785;0.00819634;
0.536655;2.94492;0.00721638;
0.536755;2.94199;0.00819631;
0.536855;2.93907;0.00721638;
0.536955;2.93615;0.00819629;
0.537055;2.93323;0.00721637;
0.537155;2.93031;0.00819626;
0.537255;2.9274;0.00721636;
0.537355;2.92449;0.00819624;
0.537455;2.92158;0.00721636;
0.537555;2.91868;0.00819621;
0.537655;2.91578;0.00721635;
0.537755;2.91288;0.00819619;
0.537855;2.90999;0.00721634;
0.537955;2.90709;0.00819616;
0.538055;2.9042;0.00721634;
0.538155;2.90132;0.00819614;
0.538255;2.89843;0.00721633;
0.538355;2.89555;0.00819611;
0.538455;2.89267;0.00721632;
0.538555;2.8898;0.00819609;
0.538655;2.88693;0.00721632;
0.538755;2.88406;0.00819607;
0.538855;2.88119;0.00721631;
0.538955;2.87833;0.00819604;
0.539055;2.87547;0.0072163;
0.539155;2.87261;0.00819602;
0.539255;2.86975;0.0072163;
0.539355;2.8669;0.00819599;
0.539455;2.86405;0.00721629;
0.539555;2.86121;0.00819597;
0.539655;2.85836;0.00721628;
0.539755;2.85552;0.00819594;
0.539855;2.85268;0.00721628;
0.539955;2.84985;0.00819592;
0.540055;2.84702;0.00721627;
0.540155;2.84419;0.00819589;
0.540255;2.84136;0.00721627;
0.540355;2.83854;0.00819587;
0.540455;2.83571;0.00721626;
0.540555;2.8329;0.00819585;
0.540655;2.83008;0.00721625;
0.540755;2.82727;0.00819582;
0.540855;2.82446;0.00721625;
0.540955;2.82165;0.0081958;
0.541055;2.81885;0.00721624;
0.541155;2.81605;0.00819577;
0.541255;2.81325;0.00721624;
0.541355;2.81045;0.00819575;
0.541455;2.80766;0.00721623;
0.541555;2.80487;0.00819572;
0.541655;2.80208;0.00721622;
0.541755;2.7993;0.0081957;
0.541855;2.79651;0.00721622;
0.541955;2.79374;0.00819567;
0.542055;2.79096;0.00721621;
0.542155;2.78819;0.00819565;
0.542255;2.78541;0.00721621;
0.542355;2.78265;0.00819563;
0.542455;2.77988;0.0072162;
0.542555;2.77712;0.0081956;
0.542655;2.77436;0.0072162;
0.542755;2.7716;0.00819558;
0.542855;2.76885;0.00721619;
0.542955;2.7661;0.00819555;
0.543055;2.76335;0.00721618;
0.543155;2.7606;0.00819553;
0.543255;2.75786;0.00721618;
0.543355;2.75512;0.0081955;
0.543455;2.75238;0.00721617;
0.543555;2.74965;0.00819548;
0.543655;2.74691;0.00721617;
0.543755;2.74418;0.00819546;
0.543855;2.74146;0.00721616;
0.543955;2.73873;0.00819543;
0.544055;2.73601;0.00721616;
0.544155;2.73329;0.00819541;
0.544255;2.73058;0.00721615;
0.544355;2.72786;0.00819538;
0.544455;2.72515;0.00721615;
0.544555;2.72244;0.00819536;
0.544655;2.71974;0.00721614;
0.544755;2.71704;0.00819533;
0.544855;2.71434;0.00721614;
0.544955;2.71164;0.00819531;
0.545055;2.70895;0.00721613;
0.545155;2.70625;0.00819529;
0.545255;2.70357;0.00721613;
0.545355;2.70088;0.00819526;
0.545455;2.6982;0.00721612;
0.545555;2.69551;0.00819524;
0.545655;2.69284;0.00721612;
0.545755;2.69016;0.00819521;
0.545855;2.68749;0.00721611;
0.545955;2.68482;0.00819519;
0.546055;2.68215;0.00721611;
0.546155;2.67949;0.00819517;
0.546255;2.67682;0.0072161;
0.546355;2.67416;0.00819514;
0.546455;2.67151;0.0072161;
0.546555;2.66885;0.00819512;
0.546655;2.6662;0.0072161;
0.546755;2.66355;0.00819509;
0.546855;2.66091;0.00721609;
0.546955;2.65826;0.00819507;
0.547055;2.65562;0.00721609;
0.547155;2.65298;0.00819504;
0.547255;2.65035;0.00721608;
0.547355;2.64771;0.00819502;
0.547455;2.64508;0.00721608;
0.547555;2.64245;0.008195;
0.547655;2.63983;0.00721607;
0.547755;2.63721;0.00819497;
0.547855;2.63459;0.00721607;
0.547955;2.63197;0.00819495;
0.548055;2.62935;0.00721606;
0.548155;2.62674;0.00819492;
0.548255;2.62413;0.00721606;
0.548355;2.62153;0.0081949;
0.548455;2.61892;0.00721606;
0.548555;2.61632;0.00819488;
0.548655;2.61372;0.00721605;
0.548755;2.61112;0.00819485;
0.548855;2.60853;0.00721605;
0.548955;2.60594;0.00819483;
0.549055;2.60335;0.00721604;
0.549155;2.60076;0.0081948;
0.549255;2.59818;0.00721604;
0.549355;2.5956;0.00819478;
0.549455;2.59302;0.00721604;
0.549555;2.59044;0.00819476;
0.549655;2.58787;0.00721603;
0.549755;2.5853;0.00819473;
0.549855;2.58273;0.00721603;
0.549955;2.58017;0.00819471;
0.550055;2.5776;0.00721603;
0.550155;2.57504;0.00819468;
0.550255;2.57248;0.00721602;
0.550355;2.56993;0.00819466;
0.550455;2.56738;0.00721602;
0.550555;2.56483;0.00819464;
0.550655;2.56228;0.00721601;
0.550755;2.55973;0.00819461;
0.550855;2.55719;0.00721601;
0.550955;2.55465;0.00819459;
0.551055;2.55211;0.00721601;
0.551155;2.54958;0.00819456;
0.551255;2.54704;0.007216;
0.551355;2.54451;0.00819454;
0.551455;2.54199;0.007216;
0.551555;2.53946;0.00819452;
0.551655;2.53694;0.007216;
0.551755;2.53442;0.00819449;
0.551855;2.5319;0.00721599;
0.551955;2.52939;0.00819447;
0.552055;2.52688;0.00721599;
0.552155;2.52437;0.00819444;
0.552255;2.52186;0.00721599;
0.552355;2.51935;0.00819442;
0.552455;2.51685;0.00721598;
0.552555;2.51435;0.0081944;
0.552655;2.51185;0.00721598;
0.552755;2.50936;0.00819437;
0.552855;2.50687;0.00721598;
0.552955;2.50438;0.00819435;
0.553055;2.50189;0.00721597;
0.553155;2.4994;0.00819432;
0.553255;2.49692;0.00721597;
0.553355;2.49444;0.0081943;
0.553455;2.49196;0.00721597;
0.553555;2.48949;0.00819428;
0.553655;2.48702;0.00721597;
0.553755;2.48455;0.00819425;
0.553855;2.48208;0.00721596;
0.553955;2.47961;0.00819423;
0.554055;2.47715;0.00721596;
0.554155;2.47469;0.00819421;
0.554255;2.47223;0.00721596;
0.554355;2.46978;0.00819418;
0.554455;2.46732;0.00721595;
0.554555;2.46487;0.00819416;
0.554655;2.46243;0.00721595;
0.554755;2.45998;0.00819413;
0.554855;2.45754;0.00721595;
0.554955;2.4551;0.00819411;
0.555055;2.45266;0.00721595;
0.555155;2.45022;0.00819409;
0.555255;2.44779;0.00721594;
0.555355;2.44536;0.00819406;
0.555455;2.44293;0.00721594;
0.555555;2.4405;0.00819404;
0.555655;2.43808;0.00721594;
0.555755;2.43566;0.00819402;
0.555855;2.43324;0.00721594;
0.555955;2.43082;0.00819399;
0.556055;2.42841;0.00721593;
0.556155;2.426;0.00819397;
0.556255;2.42359;0.00721593;
0.556355;2.42118;0.00819394;
0.556455;2.41878;0.00721593;
0.556555;2.41638;0.00819392;
0.556655;2.41398;0.00721593;
0.556755;2.41158;0.0081939;
0.556855;2.40918;0.00721593;
0.556955;2.40679;0.00819387;
0.557055;2.4044;0.00721592;
0.557155;2.40201;0.00819385;
0.557255;2.39963;0.00721592;
0.557355;2.39725;0.00819383;
0.557455;2.39487;0.00721592;
0.557555;2.39249;0.0081938;
0.557655;2.39011;0.00721592;
0.557755;2.38774;0.00819378;
0.557855;2.38537;0.00721592;
0.557955;2.383;0.00819375;
0.558055;2.38063;0.00721591;
0.558155;2.37827;0.00819373;
0.558255;2.37591;0.00721591;
0.558355;2.37355;0.00819371;
0.558455;2.37119;0.00721591;
0.558555;2.36884;0.00819368;
0.558655;2.36649;0.00721591;
0.558755;2.36414;0.00819366;
0.558855;2.36179;0.00721591;
0.558955;2.35944;0.00819364;
0.559055;2.3571;0.0072159;
