time;I(D1);P(R3);V(/VOUT);V(Net-_D1-K_);
0.340902;0.00520503;0.00894044;3.61571;1.71766;
0.341002;0.00519281;0.00889848;3.61149;1.71363;
0.341102;0.00520503;0.00894044;3.61571;1.71766;
0.341202;0.00519281;0.00889848;3.61149;1.71363;
0.341302;0.00520503;0.00894044;3.61571;1.71766;
0.341402;0.00519281;0.00889848;3.61149;1.71363;
0.341502;0.00520503;0.00894044;3.61571;1.71766;
0.341602;0.00519281;0.00889848;3.61149;1.71363;
0.341702;0.00520503;0.00894044;3.61571;1.71766;
0.341802;0.00519281;0.00889848;3.61149;1.71363;
0.341902;0.00520503;0.00894043;3.61571;1.71766;
0.342002;0.00519281;0.00889849;3.61149;1.71363;
0.342102;0.00520503;0.00894043;3.61571;1.71766;
0.342202;0.00519281;0.00889849;3.61149;1.71363;
0.342302;0.00520503;0.00894043;3.61571;1.71766;
0.342402;0.00519281;0.00889849;3.61149;1.71363;
0.342502;0.00520503;0.00894043;3.61571;1.71766;
0.342602;0.00519281;0.00889849;3.61149;1.71363;
0.342702;0.00520503;0.00894043;3.61571;1.71766;
0.342802;0.00519281;0.00889849;3.61149;1.71363;
0.342902;0.00520503;0.00894043;3.61571;1.71766;
0.343002;0.00519281;0.00889849;3.61149;1.71363;
0.343102;0.00520503;0.00894043;3.61571;1.71766;
0.343202;0.00519281;0.00889849;3.61149;1.71363;
0.343302;0.00520503;0.00894043;3.61571;1.71766;
0.343402;0.00519281;0.00889849;3.61149;1.71363;
0.343502;0.00520503;0.00894043;3.61571;1.71766;
0.343602;0.00519281;0.00889849;3.61149;1.71363;
0.343702;0.00520503;0.00894043;3.61571;1.71766;
0.343802;0.00519281;0.00889849;3.61149;1.71363;
0.343902;0.00520503;0.00894043;3.61571;1.71766;
0.344002;0.00519281;0.00889849;3.61149;1.71363;
0.344102;0.00520503;0.00894043;3.61571;1.71766;
0.344202;0.00519281;0.00889849;3.61149;1.71363;
0.344302;0.00520503;0.00894043;3.61571;1.71766;
0.344402;0.00519281;0.0088985;3.61149;1.71363;
0.344502;0.00520503;0.00894042;3.61571;1.71766;
0.344602;0.00519281;0.0088985;3.61149;1.71363;
0.344702;0.00520503;0.00894042;3.61571;1.71766;
0.344802;0.00519281;0.0088985;3.61149;1.71363;
0.344902;0.00520503;0.00894042;3.61571;1.71766;
0.345002;0.00519281;0.0088985;3.61149;1.71363;
0.345102;0.00520503;0.00894042;3.61571;1.71766;
0.345202;0.00519281;0.0088985;3.61149;1.71363;
0.345302;0.00520503;0.00894042;3.61571;1.71766;
0.345402;0.00519281;0.0088985;3.61149;1.71363;
0.345502;0.00520503;0.00894042;3.61571;1.71766;
0.345602;0.00519281;0.0088985;3.61149;1.71363;
0.345702;0.00520503;0.00894042;3.6157;1.71766;
0.345802;0.00519281;0.0088985;3.61149;1.71363;
0.345902;0.00520503;0.00894042;3.6157;1.71766;
0.346002;0.00519281;0.0088985;3.61149;1.71363;
0.346102;0.00520503;0.00894042;3.6157;1.71766;
0.346202;0.00519281;0.0088985;3.61149;1.71363;
0.346302;0.00520503;0.00894042;3.6157;1.71766;
0.346402;0.00519281;0.0088985;3.61149;1.71363;
0.346502;0.00520503;0.00894042;3.6157;1.71766;
0.346602;0.00519281;0.0088985;3.61149;1.71363;
0.346702;0.00520503;0.00894042;3.6157;1.71766;
0.346802;0.00519281;0.0088985;3.61149;1.71363;
0.346902;0.00520503;0.00894042;3.6157;1.71766;
0.347002;0.00519281;0.00889851;3.61149;1.71363;
0.347102;0.00520503;0.00894041;3.6157;1.71766;
0.347202;0.00519281;0.00889851;3.61149;1.71363;
0.347302;0.00520503;0.00894041;3.6157;1.71766;
0.347402;0.00519281;0.00889851;3.61149;1.71363;
0.347502;0.00520503;0.00894041;3.6157;1.71766;
0.347602;0.00519281;0.00889851;3.61149;1.71363;
0.347702;0.00520503;0.00894041;3.6157;1.71766;
0.347802;0.00519282;0.00889851;3.61149;1.71363;
0.347902;0.00520503;0.00894041;3.6157;1.71766;
0.348002;0.00519282;0.00889851;3.61149;1.71363;
0.348102;0.00520503;0.00894041;3.6157;1.71766;
0.348202;0.00519282;0.00889851;3.61149;1.71363;
0.348302;0.00520503;0.00894041;3.6157;1.71766;
0.348402;0.00519282;0.00889851;3.61149;1.71363;
0.348502;0.00520503;0.00894041;3.6157;1.71766;
0.348602;0.00519282;0.00889851;3.61149;1.71363;
0.348702;0.00520503;0.00894041;3.6157;1.71766;
0.348802;0.00519282;0.00889851;3.61149;1.71363;
0.348902;0.00520503;0.00894041;3.6157;1.71766;
0.349002;0.00519282;0.00889851;3.61149;1.71363;
0.349102;0.00520503;0.00894041;3.6157;1.71766;
0.349202;0.00519282;0.00889851;3.61149;1.71363;
0.349302;0.00520503;0.00894041;3.6157;1.71766;
0.349402;0.00519282;0.00889852;3.61149;1.71363;
0.349502;0.00520502;0.0089404;3.6157;1.71766;
0.349602;0.00519282;0.00889852;3.61149;1.71363;
0.349702;0.00520502;0.0089404;3.6157;1.71766;
0.349802;0.00519282;0.00889852;3.61149;1.71363;
0.349902;0.00520502;0.0089404;3.6157;1.71766;
0.350002;0.00519282;0.00889852;3.61149;1.71363;
0.350102;0.00520502;0.0089404;3.6157;1.71766;
0.350202;0.00519282;0.00889852;3.61149;1.71363;
0.350302;0.00520502;0.0089404;3.6157;1.71766;
0.350402;0.00519282;0.00889852;3.61149;1.71363;
0.350502;0.00520502;0.0089404;3.6157;1.71766;
0.350602;0.00519282;0.00889852;3.61149;1.71363;
0.350702;0.00520502;0.0089404;3.6157;1.71766;
0.350802;0.00519282;0.00889852;3.61149;1.71363;
0.350902;0.00520502;0.0089404;3.6157;1.71766;
0.351002;0.00519282;0.00889852;3.61149;1.71363;
0.351102;0.00520502;0.0089404;3.6157;1.71766;
0.351202;0.00519282;0.00889852;3.61149;1.71363;
0.351302;0.00520502;0.0089404;3.6157;1.71766;
0.351402;0.00519282;0.00889852;3.61149;1.71363;
0.351502;0.00520502;0.0089404;3.6157;1.71766;
0.351602;0.00519282;0.00889852;3.61149;1.71363;
0.351702;0.00520502;0.0089404;3.6157;1.71766;
0.351802;0.00519282;0.00889853;3.61149;1.71363;
0.351902;0.00520502;0.0089404;3.6157;1.71766;
0.352002;0.00519282;0.00889853;3.61149;1.71363;
0.352102;0.00520502;0.00894039;3.6157;1.71766;
0.352202;0.00519282;0.00889853;3.61149;1.71363;
0.352302;0.00520502;0.00894039;3.6157;1.71766;
0.352402;0.00519282;0.00889853;3.61149;1.71363;
0.352502;0.00520502;0.00894039;3.6157;1.71766;
0.352602;0.00519282;0.00889853;3.61149;1.71363;
0.352702;0.00520502;0.00894039;3.6157;1.71766;
0.352802;0.00519282;0.00889853;3.61149;1.71363;
0.352902;0.00520502;0.00894039;3.6157;1.71766;
0.353002;0.00519282;0.00889853;3.61149;1.71363;
0.353102;0.00520502;0.00894039;3.6157;1.71766;
0.353202;0.00519282;0.00889853;3.61149;1.71363;
0.353302;0.00520502;0.00894039;3.6157;1.71766;
0.353402;0.00519282;0.00889853;3.61149;1.71363;
0.353502;0.00520502;0.00894039;3.6157;1.71766;
0.353602;0.00519282;0.00889853;3.61149;1.71363;
0.353702;0.00520502;0.00894039;3.6157;1.71766;
0.353802;0.00519282;0.00889853;3.61149;1.71363;
0.353902;0.00520502;0.00894039;3.6157;1.71766;
0.354002;0.00519282;0.00889853;3.61149;1.71363;
0.354102;0.00520502;0.00894039;3.6157;1.71766;
0.354202;0.00519282;0.00889854;3.61149;1.71363;
0.354302;0.00520502;0.00894039;3.6157;1.71766;
0.354402;0.00519282;0.00889854;3.61149;1.71363;
0.354502;0.00520502;0.00894039;3.6157;1.71766;
0.354602;0.00519282;0.00889854;3.61149;1.71363;
0.354702;0.00520502;0.00894038;3.6157;1.71766;
0.354802;0.00519282;0.00889854;3.61149;1.71363;
0.354902;0.00520502;0.00894038;3.6157;1.71766;
0.355002;0.00519282;0.00889854;3.61149;1.71363;
0.355102;0.00520502;0.00894038;3.6157;1.71766;
0.355202;0.00519282;0.00889854;3.61149;1.71363;
0.355302;0.00520502;0.00894038;3.6157;1.71766;
0.355402;0.00519282;0.00889854;3.61149;1.71363;
0.355502;0.00520502;0.00894038;3.6157;1.71766;
0.355602;0.00519282;0.00889854;3.61149;1.71363;
0.355702;0.00520502;0.00894038;3.6157;1.71766;
0.355802;0.00519282;0.00889854;3.61149;1.71363;
0.355902;0.00520502;0.00894038;3.6157;1.71766;
0.356002;0.00519282;0.00889854;3.6115;1.71363;
0.356102;0.00520502;0.00894038;3.6157;1.71766;
0.356202;0.00519283;0.00889854;3.6115;1.71363;
0.356302;0.00520502;0.00894038;3.6157;1.71766;
0.356402;0.00519283;0.00889854;3.6115;1.71363;
0.356502;0.00520502;0.00894038;3.6157;1.71766;
0.356602;0.00519283;0.00889855;3.6115;1.71363;
0.356702;0.00520502;0.00894038;3.6157;1.71766;
0.356802;0.00519283;0.00889855;3.6115;1.71363;
0.356902;0.00520502;0.00894038;3.6157;1.71766;
0.357002;0.00519283;0.00889855;3.6115;1.71363;
0.357102;0.00520502;0.00894038;3.6157;1.71766;
0.357202;0.00519283;0.00889855;3.6115;1.71363;
0.357302;0.00520502;0.00894037;3.6157;1.71766;
0.357402;0.00519283;0.00889855;3.6115;1.71363;
0.357502;0.00520502;0.00894037;3.6157;1.71766;
0.357602;0.00519283;0.00889855;3.6115;1.71363;
0.357702;0.00520502;0.00894037;3.6157;1.71766;
0.357802;0.00519283;0.00889855;3.6115;1.71363;
0.357902;0.00520502;0.00894037;3.6157;1.71766;
0.358002;0.00519283;0.00889855;3.6115;1.71363;
0.358102;0.00520502;0.00894037;3.6157;1.71765;
0.358202;0.00519283;0.00889855;3.6115;1.71363;
0.358302;0.00520501;0.00894037;3.6157;1.71765;
0.358402;0.00519283;0.00889855;3.6115;1.71363;
0.358502;0.00520501;0.00894037;3.6157;1.71765;
0.358602;0.00519283;0.00889855;3.6115;1.71363;
0.358702;0.00520501;0.00894037;3.6157;1.71765;
0.358802;0.00519283;0.00889855;3.6115;1.71363;
0.358902;0.00520501;0.00894037;3.6157;1.71765;
0.359002;0.00519283;0.00889856;3.6115;1.71363;
0.359102;0.00520501;0.00894037;3.6157;1.71765;
0.359202;0.00519283;0.00889856;3.6115;1.71363;
0.359302;0.00520501;0.00894037;3.6157;1.71765;
0.359402;0.00519283;0.00889856;3.6115;1.71363;
0.359502;0.00520501;0.00894037;3.6157;1.71765;
0.359602;0.00519283;0.00889856;3.6115;1.71363;
0.359702;0.00520501;0.00894036;3.6157;1.71765;
0.359802;0.00519283;0.00889856;3.6115;1.71363;
0.359902;0.00520501;0.00894036;3.6157;1.71765;
0.360002;0.00519283;0.00889856;3.6115;1.71363;
0.360102;0.00520501;0.00894036;3.6157;1.71765;
0.360202;0.00519283;0.00889856;3.6115;1.71363;
0.360302;0.00520501;0.00894036;3.6157;1.71765;
0.360402;0.00519283;0.00889856;3.6115;1.71363;
0.360502;0.00520501;0.00894036;3.6157;1.71765;
0.360602;0.00519283;0.00889856;3.6115;1.71363;
0.360702;0.00520501;0.00894036;3.6157;1.71765;
0.360802;0.00519283;0.00889856;3.6115;1.71363;
0.360902;0.00520501;0.00894036;3.6157;1.71765;
0.361002;0.00519283;0.00889856;3.6115;1.71363;
0.361102;0.00520501;0.00894036;3.6157;1.71765;
0.361202;0.00519283;0.00889856;3.6115;1.71363;
0.361302;0.00520501;0.00894036;3.6157;1.71765;
0.361402;0.00519283;0.00889857;3.6115;1.71363;
0.361502;0.00520501;0.00894036;3.6157;1.71765;
0.361602;0.00519283;0.00889857;3.6115;1.71363;
0.361702;0.00520501;0.00894036;3.6157;1.71765;
0.361802;0.00519283;0.00889857;3.6115;1.71363;
0.361902;0.00520501;0.00894036;3.6157;1.71765;
0.362002;0.00519283;0.00889857;3.6115;1.71363;
0.362102;0.00520501;0.00894036;3.6157;1.71765;
0.362202;0.00519283;0.00889857;3.6115;1.71363;
0.362302;0.00520501;0.00894035;3.6157;1.71765;
0.362402;0.00519283;0.00889857;3.6115;1.71363;
0.362502;0.00520501;0.00894035;3.6157;1.71765;
0.362602;0.00519283;0.00889857;3.6115;1.71363;
0.362702;0.00520501;0.00894035;3.6157;1.71765;
0.362802;0.00519283;0.00889857;3.6115;1.71363;
0.362902;0.00520501;0.00894035;3.6157;1.71765;
0.363002;0.00519283;0.00889857;3.6115;1.71363;
0.363102;0.00520501;0.00894035;3.6157;1.71765;
0.363202;0.00519283;0.00889857;3.6115;1.71364;
0.363302;0.00520501;0.00894035;3.6157;1.71765;
0.363402;0.00519283;0.00889857;3.6115;1.71364;
0.363502;0.00520501;0.00894035;3.6157;1.71765;
0.363602;0.00519283;0.00889857;3.6115;1.71364;
0.363702;0.00520501;0.00894035;3.6157;1.71765;
0.363802;0.00519283;0.00889858;3.6115;1.71364;
0.363902;0.00520501;0.00894035;3.6157;1.71765;
0.364002;0.00519283;0.00889858;3.6115;1.71364;
0.364102;0.00520501;0.00894035;3.6157;1.71765;
0.364202;0.00519283;0.00889858;3.6115;1.71364;
0.364302;0.00520501;0.00894035;3.6157;1.71765;
0.364402;0.00519283;0.00889858;3.6115;1.71364;
0.364502;0.00520501;0.00894035;3.6157;1.71765;
0.364602;0.00519284;0.00889858;3.6115;1.71364;
0.364702;0.00520501;0.00894035;3.6157;1.71765;
0.364802;0.00519284;0.00889858;3.6115;1.71364;
0.364902;0.00520501;0.00894034;3.6157;1.71765;
0.365002;0.00519284;0.00889858;3.6115;1.71364;
0.365102;0.00520501;0.00894034;3.6157;1.71765;
0.365202;0.00519284;0.00889858;3.6115;1.71364;
0.365302;0.00520501;0.00894034;3.6157;1.71765;
0.365402;0.00519284;0.00889858;3.6115;1.71364;
0.365502;0.00520501;0.00894034;3.6157;1.71765;
0.365602;0.00519284;0.00889858;3.6115;1.71364;
0.365702;0.00520501;0.00894034;3.6157;1.71765;
0.365802;0.00519284;0.00889858;3.6115;1.71364;
0.365902;0.00520501;0.00894034;3.6157;1.71765;
0.366002;0.00519284;0.00889858;3.6115;1.71364;
0.366102;0.00520501;0.00894034;3.6157;1.71765;
0.366202;0.00519284;0.00889859;3.6115;1.71364;
0.366302;0.00520501;0.00894034;3.6157;1.71765;
0.366402;0.00519284;0.00889859;3.6115;1.71364;
0.366502;0.00520501;0.00894034;3.6157;1.71765;
0.366602;0.00519284;0.00889859;3.6115;1.71364;
0.366702;0.00520501;0.00894034;3.6157;1.71765;
0.366802;0.00519284;0.00889859;3.6115;1.71364;
0.366902;0.00520501;0.00894034;3.6157;1.71765;
0.367002;0.00519284;0.00889859;3.6115;1.71364;
0.367102;0.005205;0.00894034;3.6157;1.71765;
0.367202;0.00519284;0.00889859;3.6115;1.71364;
0.367302;0.005205;0.00894034;3.6157;1.71765;
0.367402;0.00519284;0.00889859;3.6115;1.71364;
0.367502;0.005205;0.00894033;3.6157;1.71765;
0.367602;0.00519284;0.00889859;3.6115;1.71364;
0.367702;0.005205;0.00894033;3.6157;1.71765;
0.367802;0.00519284;0.00889859;3.6115;1.71364;
0.367902;0.005205;0.00894033;3.6157;1.71765;
0.368002;0.00519284;0.00889859;3.6115;1.71364;
0.368102;0.005205;0.00894033;3.6157;1.71765;
0.368202;0.00519284;0.00889859;3.6115;1.71364;
0.368302;0.005205;0.00894033;3.6157;1.71765;
0.368402;0.00519284;0.00889859;3.6115;1.71364;
0.368502;0.005205;0.00894033;3.6157;1.71765;
0.368602;0.00519284;0.0088986;3.6115;1.71364;
0.368702;0.005205;0.00894033;3.6157;1.71765;
0.368802;0.00519284;0.0088986;3.6115;1.71364;
0.368902;0.005205;0.00894033;3.6157;1.71765;
0.369002;0.00519284;0.0088986;3.6115;1.71364;
0.369102;0.005205;0.00894033;3.6157;1.71765;
0.369202;0.00519284;0.0088986;3.6115;1.71364;
0.369302;0.005205;0.00894033;3.6157;1.71765;
0.369402;0.00519284;0.0088986;3.6115;1.71364;
0.369502;0.005205;0.00894033;3.6157;1.71765;
0.369602;0.00519284;0.0088986;3.6115;1.71364;
0.369702;0.005205;0.00894033;3.6157;1.71765;
0.369802;0.00519284;0.0088986;3.6115;1.71364;
0.369902;0.005205;0.00894033;3.6157;1.71765;
0.370002;0.00519284;0.0088986;3.6115;1.71364;
0.370102;0.005205;0.00894032;3.6157;1.71765;
0.370202;0.00519284;0.0088986;3.6115;1.71364;
0.370302;0.005205;0.00894032;3.6157;1.71765;
0.370402;0.00519284;0.0088986;3.6115;1.71364;
0.370502;0.005205;0.00894032;3.6157;1.71765;
0.370602;0.00519284;0.0088986;3.6115;1.71364;
0.370702;0.005205;0.00894032;3.6157;1.71765;
0.370802;0.00519284;0.0088986;3.6115;1.71364;
0.370902;0.005205;0.00894032;3.6157;1.71765;
0.371002;0.00519284;0.0088986;3.6115;1.71364;
0.371102;0.005205;0.00894032;3.61569;1.71765;
0.371202;0.00519284;0.00889861;3.6115;1.71364;
0.371302;0.005205;0.00894032;3.61569;1.71765;
0.371402;0.00519284;0.00889861;3.6115;1.71364;
0.371502;0.005205;0.00894032;3.61569;1.71765;
0.371602;0.00519284;0.00889861;3.6115;1.71364;
0.371702;0.005205;0.00894032;3.61569;1.71765;
0.371802;0.00519284;0.00889861;3.6115;1.71364;
0.371902;0.005205;0.00894032;3.61569;1.71765;
0.372002;0.00519284;0.00889861;3.6115;1.71364;
0.372102;0.005205;0.00894032;3.61569;1.71765;
0.372202;0.00519284;0.00889861;3.6115;1.71364;
0.372302;0.005205;0.00894032;3.61569;1.71765;
0.372402;0.00519284;0.00889861;3.6115;1.71364;
0.372502;0.005205;0.00894031;3.61569;1.71765;
0.372602;0.00519284;0.00889861;3.6115;1.71364;
0.372702;0.005205;0.00894031;3.61569;1.71765;
0.372802;0.00519285;0.00889861;3.6115;1.71364;
0.372902;0.005205;0.00894031;3.61569;1.71765;
0.373002;0.00519285;0.00889861;3.6115;1.71364;
0.373102;0.005205;0.00894031;3.61569;1.71765;
0.373202;0.00519285;0.00889861;3.6115;1.71364;
0.373302;0.005205;0.00894031;3.61569;1.71765;
0.373402;0.00519285;0.00889861;3.6115;1.71364;
0.373502;0.005205;0.00894031;3.61569;1.71765;
0.373602;0.00519285;0.00889862;3.6115;1.71364;
0.373702;0.005205;0.00894031;3.61569;1.71765;
0.373802;0.00519285;0.00889862;3.6115;1.71364;
0.373902;0.005205;0.00894031;3.61569;1.71765;
0.374002;0.00519285;0.00889862;3.6115;1.71364;
0.374102;0.005205;0.00894031;3.61569;1.71765;
0.374202;0.00519285;0.00889862;3.6115;1.71364;
0.374302;0.005205;0.00894031;3.61569;1.71765;
0.374402;0.00519285;0.00889862;3.6115;1.71364;
0.374502;0.005205;0.00894031;3.61569;1.71765;
0.374602;0.00519285;0.00889862;3.6115;1.71364;
0.374702;0.005205;0.00894031;3.61569;1.71765;
0.374802;0.00519285;0.00889862;3.6115;1.71364;
0.374902;0.005205;0.00894031;3.61569;1.71765;
0.375002;0.00519285;0.00889862;3.6115;1.71364;
0.375102;0.005205;0.0089403;3.61569;1.71765;
0.375202;0.00519285;0.00889862;3.6115;1.71364;
0.375302;0.005205;0.0089403;3.61569;1.71765;
0.375402;0.00519285;0.00889862;3.6115;1.71364;
0.375502;0.005205;0.0089403;3.61569;1.71765;
0.375602;0.00519285;0.00889862;3.6115;1.71364;
0.375702;0.005205;0.0089403;3.61569;1.71765;
0.375802;0.00519285;0.00889862;3.6115;1.71364;
0.375902;0.00520499;0.0089403;3.61569;1.71765;
0.376002;0.00519285;0.00889863;3.6115;1.71364;
0.376102;0.00520499;0.0089403;3.61569;1.71765;
0.376202;0.00519285;0.00889863;3.6115;1.71364;
0.376302;0.00520499;0.0089403;3.61569;1.71765;
0.376402;0.00519285;0.00889863;3.6115;1.71364;
0.376502;0.00520499;0.0089403;3.61569;1.71765;
0.376602;0.00519285;0.00889863;3.6115;1.71364;
0.376702;0.00520499;0.0089403;3.61569;1.71765;
0.376802;0.00519285;0.00889863;3.6115;1.71364;
0.376902;0.00520499;0.0089403;3.61569;1.71765;
0.377002;0.00519285;0.00889863;3.6115;1.71364;
0.377102;0.00520499;0.0089403;3.61569;1.71765;
0.377202;0.00519285;0.00889863;3.6115;1.71364;
0.377302;0.00520499;0.0089403;3.61569;1.71765;
0.377402;0.00519285;0.00889863;3.6115;1.71364;
0.377502;0.00520499;0.0089403;3.61569;1.71765;
0.377602;0.00519285;0.00889863;3.6115;1.71364;
0.377702;0.00520499;0.00894029;3.61569;1.71765;
0.377802;0.00519285;0.00889863;3.6115;1.71364;
0.377902;0.00520499;0.00894029;3.61569;1.71765;
0.378002;0.00519285;0.00889863;3.6115;1.71364;
0.378102;0.00520499;0.00894029;3.61569;1.71765;
0.378202;0.00519285;0.00889863;3.6115;1.71364;
0.378302;0.00520499;0.00894029;3.61569;1.71765;
0.378402;0.00519285;0.00889864;3.6115;1.71364;
0.378502;0.00520499;0.00894029;3.61569;1.71765;
0.378602;0.00519285;0.00889864;3.6115;1.71364;
0.378702;0.00520499;0.00894029;3.61569;1.71765;
0.378802;0.00519285;0.00889864;3.6115;1.71364;
0.378902;0.00520499;0.00894029;3.61569;1.71765;
0.379002;0.00519285;0.00889864;3.6115;1.71364;
0.379102;0.00520499;0.00894029;3.61569;1.71765;
0.379202;0.00519285;0.00889864;3.6115;1.71364;
0.379302;0.00520499;0.00894029;3.61569;1.71765;
0.379402;0.00519285;0.00889864;3.6115;1.71364;
0.379502;0.00520499;0.00894029;3.61569;1.71765;
0.379602;0.00519285;0.00889864;3.6115;1.71364;
0.379702;0.00520499;0.00894029;3.61569;1.71765;
0.379802;0.00519285;0.00889864;3.6115;1.71364;
0.379902;0.00520499;0.00894029;3.61569;1.71765;
0.380002;0.00519285;0.00889864;3.6115;1.71364;
0.380102;0.00520499;0.00894029;3.61569;1.71765;
0.380202;0.00519285;0.00889864;3.61151;1.71364;
0.380302;0.00520499;0.00894028;3.61569;1.71765;
0.380402;0.00519285;0.00889864;3.61151;1.71364;
0.380502;0.00520499;0.00894028;3.61569;1.71765;
0.380602;0.00519285;0.00889864;3.61151;1.71364;
0.380702;0.00520499;0.00894028;3.61569;1.71765;
0.380802;0.00519285;0.00889865;3.61151;1.71364;
0.380902;0.00520499;0.00894028;3.61569;1.71765;
0.381002;0.00519285;0.00889865;3.61151;1.71364;
0.381102;0.00520499;0.00894028;3.61569;1.71765;
0.381202;0.00519286;0.00889865;3.61151;1.71364;
0.381302;0.00520499;0.00894028;3.61569;1.71765;
0.381402;0.00519286;0.00889865;3.61151;1.71364;
0.381502;0.00520499;0.00894028;3.61569;1.71765;
0.381602;0.00519286;0.00889865;3.61151;1.71364;
0.381702;0.00520499;0.00894028;3.61569;1.71765;
0.381802;0.00519286;0.00889865;3.61151;1.71364;
0.381902;0.00520499;0.00894028;3.61569;1.71765;
0.382002;0.00519286;0.00889865;3.61151;1.71364;
0.382102;0.00520499;0.00894028;3.61569;1.71765;
0.382202;0.00519286;0.00889865;3.61151;1.71364;
0.382302;0.00520499;0.00894028;3.61569;1.71765;
0.382402;0.00519286;0.00889865;3.61151;1.71364;
0.382502;0.00520499;0.00894028;3.61569;1.71765;
0.382602;0.00519286;0.00889865;3.61151;1.71364;
0.382702;0.00520499;0.00894028;3.61569;1.71765;
0.382802;0.00519286;0.00889865;3.61151;1.71364;
0.382902;0.00520499;0.00894027;3.61569;1.71765;
0.383002;0.00519286;0.00889865;3.61151;1.71364;
0.383102;0.00520499;0.00894027;3.61569;1.71765;
0.383202;0.00519286;0.00889866;3.61151;1.71364;
0.383302;0.00520499;0.00894027;3.61569;1.71765;
0.383402;0.00519286;0.00889866;3.61151;1.71364;
0.383502;0.00520499;0.00894027;3.61569;1.71765;
0.383602;0.00519286;0.00889866;3.61151;1.71364;
0.383702;0.00520499;0.00894027;3.61569;1.71765;
0.383802;0.00519286;0.00889866;3.61151;1.71364;
0.383902;0.00520499;0.00894027;3.61569;1.71765;
0.384002;0.00519286;0.00889866;3.61151;1.71364;
0.384102;0.00520499;0.00894027;3.61569;1.71765;
0.384202;0.00519286;0.00889866;3.61151;1.71364;
0.384302;0.00520499;0.00894027;3.61569;1.71765;
0.384402;0.00519286;0.00889866;3.61151;1.71364;
0.384502;0.00520498;0.00894027;3.61569;1.71765;
0.384602;0.00519286;0.00889866;3.61151;1.71364;
0.384702;0.00520498;0.00894027;3.61569;1.71764;
0.384802;0.00519286;0.00889866;3.61151;1.71364;
0.384902;0.00520498;0.00894027;3.61569;1.71764;
0.385002;0.00519286;0.00889866;3.61151;1.71364;
0.385102;0.00520498;0.00894027;3.61569;1.71764;
0.385202;0.00519286;0.00889866;3.61151;1.71364;
0.385302;0.00520498;0.00894026;3.61569;1.71764;
0.385402;0.00519286;0.00889866;3.61151;1.71364;
0.385502;0.00520498;0.00894026;3.61569;1.71764;
0.385602;0.00519286;0.00889867;3.61151;1.71364;
0.385702;0.00520498;0.00894026;3.61569;1.71764;
0.385802;0.00519286;0.00889867;3.61151;1.71364;
