time;P(R3);
0.58031;1.95587e-26;
0.58041;1.95652e-26;
0.58051;1.95589e-26;
0.58061;1.95649e-26;
0.58071;1.95591e-26;
0.58081;1.95647e-26;
0.58091;1.95593e-26;
0.58101;1.95644e-26;
0.58111;1.95596e-26;
0.58121;1.95642e-26;
0.58131;1.95598e-26;
0.58141;1.95639e-26;
0.58151;1.956e-26;
0.58161;1.95637e-26;
0.58171;1.95602e-26;
0.58181;1.95634e-26;
0.58191;1.95605e-26;
0.58201;1.95632e-26;
0.58211;1.95607e-26;
0.58221;1.95629e-26;
0.58231;1.95609e-26;
0.58241;1.95627e-26;
0.58251;1.95611e-26;
0.58261;1.95624e-26;
0.58271;1.95613e-26;
0.58281;1.95622e-26;
0.58291;1.95616e-26;
0.58301;1.95619e-26;
0.58311;1.95618e-26;
0.58321;1.95617e-26;
0.58331;1.9562e-26;
0.58341;1.95614e-26;
0.58351;1.95622e-26;
0.58361;1.95612e-26;
0.58371;1.95624e-26;
0.58381;1.9561e-26;
0.58391;1.95627e-26;
0.58401;1.95607e-26;
0.58411;1.95629e-26;
0.58421;1.95605e-26;
0.58431;1.95631e-26;
0.58441;1.95602e-26;
0.58451;1.95633e-26;
0.58461;1.956e-26;
0.58471;1.95635e-26;
0.58481;1.95597e-26;
0.58491;1.95638e-26;
0.58501;1.95595e-26;
0.58511;1.9564e-26;
0.58521;1.95592e-26;
0.58531;1.95642e-26;
0.58541;1.9559e-26;
0.58551;1.95644e-26;
0.58561;1.95587e-26;
0.58571;1.95646e-26;
0.58581;1.95585e-26;
0.58591;1.95648e-26;
0.58601;1.95582e-26;
0.58611;1.95651e-26;
0.58621;1.9558e-26;
0.58631;1.95653e-26;
0.58641;1.95577e-26;
0.58651;1.95655e-26;
0.58661;1.95575e-26;
0.58671;1.95657e-26;
0.58681;1.95573e-26;
0.58691;1.95659e-26;
0.58701;1.9557e-26;
0.58711;1.95662e-26;
0.58721;1.95568e-26;
0.58731;1.95664e-26;
0.58741;1.95565e-26;
0.58751;1.95666e-26;
0.58761;1.95563e-26;
0.58771;1.95668e-26;
0.58781;1.9556e-26;
0.58791;1.9567e-26;
0.58801;1.95558e-26;
0.58811;1.95672e-26;
0.58821;1.95555e-26;
0.58831;1.95675e-26;
0.58841;1.95553e-26;
0.58851;1.95677e-26;
0.58861;1.95551e-26;
0.58871;1.95679e-26;
0.58881;1.95548e-26;
0.58891;1.95681e-26;
0.58901;1.95546e-26;
0.58911;1.95683e-26;
0.58921;1.95543e-26;
0.58931;1.95685e-26;
0.58941;1.95541e-26;
0.58951;1.95688e-26;
0.58961;1.95539e-26;
0.58971;1.9569e-26;
0.58981;1.95536e-26;
0.58991;1.95692e-26;
0.59001;1.95534e-26;
0.59011;1.95694e-26;
0.59021;1.95531e-26;
0.59031;1.95696e-26;
0.59041;1.95529e-26;
0.59051;1.95698e-26;
0.59061;1.95526e-26;
0.59071;1.957e-26;
0.59081;1.95524e-26;
0.59091;1.95703e-26;
0.59101;1.95522e-26;
0.59111;1.95705e-26;
0.59121;1.95519e-26;
0.59131;1.95707e-26;
0.59141;1.95517e-26;
0.59151;1.95709e-26;
0.59161;1.95514e-26;
0.59171;1.95711e-26;
0.59181;1.95512e-26;
0.59191;1.95713e-26;
0.59201;1.9551e-26;
0.59211;1.95715e-26;
0.59221;1.95507e-26;
0.59231;1.95717e-26;
0.59241;1.95505e-26;
0.59251;1.9572e-26;
0.59261;1.95502e-26;
0.59271;1.95722e-26;
0.59281;1.955e-26;
0.59291;1.95724e-26;
0.59301;1.95498e-26;
0.59311;1.95726e-26;
0.59321;1.95495e-26;
0.59331;1.95728e-26;
0.59341;1.95493e-26;
0.59351;1.9573e-26;
0.59361;1.95491e-26;
0.59371;1.95732e-26;
0.59381;1.95488e-26;
0.59391;1.95734e-26;
0.59401;1.95486e-26;
0.59411;1.95737e-26;
0.59421;1.95483e-26;
0.59431;1.95739e-26;
0.59441;1.95481e-26;
0.59451;1.95741e-26;
0.59461;1.95479e-26;
0.59471;1.95743e-26;
0.59481;1.95476e-26;
0.59491;1.95745e-26;
0.59501;1.95474e-26;
0.59511;1.95747e-26;
0.59521;1.95472e-26;
0.59531;1.95749e-26;
0.59541;1.95469e-26;
0.59551;1.95751e-26;
0.59561;1.95467e-26;
0.59571;1.95753e-26;
0.59581;1.95465e-26;
0.59591;1.95756e-26;
0.59601;1.95462e-26;
0.59611;1.95758e-26;
0.59621;1.9546e-26;
0.59631;1.9576e-26;
0.59641;1.95457e-26;
0.59651;1.95762e-26;
0.59661;1.95455e-26;
0.59671;1.95764e-26;
0.59681;1.95453e-26;
0.59691;1.95766e-26;
0.59701;1.9545e-26;
0.59711;1.95768e-26;
0.59721;1.95448e-26;
0.59731;1.9577e-26;
0.59741;1.95446e-26;
0.59751;1.95772e-26;
0.59761;1.95443e-26;
0.59771;1.95774e-26;
0.59781;1.95441e-26;
0.59791;1.95776e-26;
0.59801;1.95439e-26;
0.59811;1.95779e-26;
0.59821;1.95436e-26;
0.59831;1.95781e-26;
0.59841;1.95434e-26;
0.59851;1.95783e-26;
0.59861;1.95432e-26;
0.59871;1.95785e-26;
0.59881;1.95429e-26;
0.59891;1.95787e-26;
0.59901;1.95427e-26;
0.59911;1.95789e-26;
0.59921;1.95425e-26;
0.59931;1.95791e-26;
0.59941;1.95422e-26;
0.59951;1.95793e-26;
0.59961;1.9542e-26;
0.59971;1.95795e-26;
0.59981;1.95418e-26;
0.59991;1.95797e-26;
0.60001;1.95415e-26;
0.60011;1.95799e-26;
0.60021;1.95413e-26;
0.60031;1.95801e-26;
0.60041;1.95411e-26;
0.60051;1.95803e-26;
0.60061;1.95409e-26;
0.60071;1.95805e-26;
0.60081;1.95406e-26;
0.60091;1.95808e-26;
0.60101;1.95404e-26;
0.60111;1.9581e-26;
0.60121;1.95402e-26;
0.60131;1.95812e-26;
0.60141;1.95399e-26;
0.60151;1.95814e-26;
0.60161;1.95397e-26;
0.60171;1.95816e-26;
0.60181;1.95395e-26;
0.60191;1.95818e-26;
0.60201;1.95392e-26;
0.60211;1.9582e-26;
0.60221;1.9539e-26;
0.60231;1.95822e-26;
0.60241;1.95388e-26;
0.60251;1.95824e-26;
0.60261;1.95386e-26;
0.60271;1.95826e-26;
0.60281;1.95383e-26;
0.60291;1.95828e-26;
0.60301;1.95381e-26;
0.60311;1.9583e-26;
0.60321;1.95379e-26;
0.60331;1.95832e-26;
0.60341;1.95376e-26;
0.60351;1.95834e-26;
0.60361;1.95374e-26;
0.60371;1.95836e-26;
0.60381;1.95372e-26;
0.60391;1.95838e-26;
0.60401;1.9537e-26;
0.60411;1.9584e-26;
0.60421;1.95367e-26;
0.60431;1.95842e-26;
0.60441;1.95365e-26;
0.60451;1.95844e-26;
0.60461;1.95363e-26;
0.60471;1.95846e-26;
0.60481;1.9536e-26;
0.60491;1.95848e-26;
0.60501;1.95358e-26;
0.60511;1.9585e-26;
0.60521;1.95356e-26;
0.60531;1.95852e-26;
0.60541;1.95354e-26;
0.60551;1.95854e-26;
0.60561;1.95351e-26;
0.60571;1.95857e-26;
0.60581;1.95349e-26;
0.60591;1.95859e-26;
0.60601;1.95347e-26;
0.60611;1.95861e-26;
0.60621;1.95345e-26;
0.60631;1.95863e-26;
0.60641;1.95342e-26;
0.60651;1.95865e-26;
0.60661;1.9534e-26;
0.60671;1.95867e-26;
0.60681;1.95338e-26;
0.60691;1.95869e-26;
0.60701;1.95336e-26;
0.60711;1.95871e-26;
0.60721;1.95333e-26;
0.60731;1.95873e-26;
0.60741;1.95331e-26;
0.60751;1.95875e-26;
0.60761;1.95329e-26;
0.60771;1.95877e-26;
0.60781;1.95327e-26;
0.60791;1.95879e-26;
0.60801;1.95324e-26;
0.60811;1.95881e-26;
0.60821;1.95322e-26;
0.60831;1.95883e-26;
0.60841;1.9532e-26;
0.60851;1.95885e-26;
0.60861;1.95318e-26;
0.60871;1.95887e-26;
0.60881;1.95315e-26;
0.60891;1.95889e-26;
0.60901;1.95313e-26;
0.60911;1.95891e-26;
0.60921;1.95311e-26;
0.60931;1.95893e-26;
0.60941;1.95309e-26;
0.60951;1.95895e-26;
0.60961;1.95307e-26;
0.60971;1.95897e-26;
0.60981;1.95304e-26;
0.60991;1.95899e-26;
0.61001;1.95302e-26;
0.61011;1.95901e-26;
0.61021;1.953e-26;
0.61031;1.95903e-26;
0.61041;1.95298e-26;
0.61051;1.95905e-26;
0.61061;1.95295e-26;
0.61071;1.95907e-26;
0.61081;1.95293e-26;
0.61091;1.95909e-26;
0.61101;1.95291e-26;
0.61111;1.95911e-26;
0.61121;1.95289e-26;
0.61131;1.95912e-26;
0.61141;1.95287e-26;
0.61151;1.95914e-26;
0.61161;1.95284e-26;
0.61171;1.95916e-26;
0.61181;1.95282e-26;
0.61191;1.95918e-26;
0.61201;1.9528e-26;
0.61211;1.9592e-26;
0.61221;1.95278e-26;
0.61231;1.95922e-26;
0.61241;1.95276e-26;
0.61251;1.95924e-26;
0.61261;1.95273e-26;
0.61271;1.95926e-26;
0.61281;1.95271e-26;
0.61291;1.95928e-26;
0.61301;1.95269e-26;
0.61311;1.9593e-26;
0.61321;1.95267e-26;
0.61331;1.95932e-26;
0.61341;1.95265e-26;
0.61351;1.95934e-26;
0.61361;1.95263e-26;
0.61371;1.95936e-26;
0.61381;1.9526e-26;
0.61391;1.95938e-26;
0.61401;1.95258e-26;
0.61411;1.9594e-26;
0.61421;1.95256e-26;
0.61431;1.95942e-26;
0.61441;1.95254e-26;
0.61451;1.95944e-26;
0.61461;1.95252e-26;
0.61471;1.95946e-26;
0.61481;1.95249e-26;
0.61491;1.95948e-26;
0.61501;1.95247e-26;
0.61511;1.9595e-26;
0.61521;1.95245e-26;
0.61531;1.95952e-26;
0.61541;1.95243e-26;
0.61551;1.95954e-26;
0.61561;1.95241e-26;
0.61571;1.95956e-26;
0.61581;1.95239e-26;
0.61591;1.95958e-26;
0.61601;1.95236e-26;
0.61611;1.95959e-26;
0.61621;1.95234e-26;
0.61631;1.95961e-26;
0.61641;1.95232e-26;
0.61651;1.95963e-26;
0.61661;1.9523e-26;
0.61671;1.95965e-26;
0.61681;1.95228e-26;
0.61691;1.95967e-26;
0.61701;1.95226e-26;
0.61711;1.95969e-26;
0.61721;1.95223e-26;
0.61731;1.95971e-26;
0.61741;1.95221e-26;
0.61751;1.95973e-26;
0.61761;1.95219e-26;
0.61771;1.95975e-26;
0.61781;1.95217e-26;
0.61791;1.95977e-26;
0.61801;1.95215e-26;
0.61811;1.95979e-26;
0.61821;1.95213e-26;
0.61831;1.95981e-26;
0.61841;1.95211e-26;
0.61851;1.95983e-26;
0.61861;1.95208e-26;
0.61871;1.95985e-26;
0.61881;1.95206e-26;
0.61891;1.95986e-26;
0.61901;1.95204e-26;
0.61911;1.95988e-26;
0.61921;1.95202e-26;
0.61931;1.9599e-26;
0.61941;1.952e-26;
0.61951;1.95992e-26;
0.61961;1.95198e-26;
0.61971;1.95994e-26;
0.61981;1.95196e-26;
0.61991;1.95996e-26;
0.62001;1.95194e-26;
0.62011;1.95998e-26;
0.62021;1.95191e-26;
0.62031;1.96e-26;
0.62041;1.95189e-26;
0.62051;1.96002e-26;
0.62061;1.95187e-26;
0.62071;1.96004e-26;
0.62081;1.95185e-26;
0.62091;1.96006e-26;
0.62101;1.95183e-26;
0.62111;1.96007e-26;
0.62121;1.95181e-26;
0.62131;1.96009e-26;
0.62141;1.95179e-26;
0.62151;1.96011e-26;
0.62161;1.95177e-26;
0.62171;1.96013e-26;
0.62181;1.95174e-26;
0.62191;1.96015e-26;
0.62201;1.95172e-26;
0.62211;1.96017e-26;
0.62221;1.9517e-26;
0.62231;1.96019e-26;
0.62241;1.95168e-26;
0.62251;1.96021e-26;
0.62261;1.95166e-26;
0.62271;1.96023e-26;
0.62281;1.95164e-26;
0.62291;1.96025e-26;
0.62301;1.95162e-26;
0.62311;1.96026e-26;
0.62321;1.9516e-26;
0.62331;1.96028e-26;
0.62341;1.95158e-26;
0.62351;1.9603e-26;
0.62361;1.95156e-26;
0.62371;1.96032e-26;
0.62381;1.95154e-26;
0.62391;1.96034e-26;
0.62401;1.95151e-26;
0.62411;1.96036e-26;
0.62421;1.95149e-26;
0.62431;1.96038e-26;
0.62441;1.95147e-26;
0.62451;1.9604e-26;
0.62461;1.95145e-26;
0.62471;1.96041e-26;
0.62481;1.95143e-26;
0.62491;1.96043e-26;
0.62501;1.95141e-26;
0.62511;1.96045e-26;
0.62521;1.95139e-26;
0.62531;1.96047e-26;
0.62541;1.95137e-26;
0.62551;1.96049e-26;
0.62561;1.95135e-26;
0.62571;1.96051e-26;
0.62581;1.95133e-26;
0.62591;1.96053e-26;
0.62601;1.95131e-26;
0.62611;1.96055e-26;
0.62621;1.95129e-26;
0.62631;1.96056e-26;
0.62641;1.95126e-26;
0.62651;1.96058e-26;
0.62661;1.95124e-26;
0.62671;1.9606e-26;
0.62681;1.95122e-26;
0.62691;1.96062e-26;
0.62701;1.9512e-26;
0.62711;1.96064e-26;
0.62721;1.95118e-26;
0.62731;1.96066e-26;
0.62741;1.95116e-26;
0.62751;1.96068e-26;
0.62761;1.95114e-26;
0.62771;1.96069e-26;
0.62781;1.95112e-26;
0.62791;1.96071e-26;
0.62801;1.9511e-26;
0.62811;1.96073e-26;
0.62821;1.95108e-26;
0.62831;1.96075e-26;
0.62841;1.95106e-26;
0.62851;1.96077e-26;
0.62861;1.95104e-26;
0.62871;1.96079e-26;
0.62881;1.95102e-26;
0.62891;1.9608e-26;
0.62901;1.951e-26;
0.62911;1.96082e-26;
0.62921;1.95098e-26;
0.62931;1.96084e-26;
0.62941;1.95096e-26;
0.62951;1.96086e-26;
0.62961;1.95094e-26;
0.62971;1.96088e-26;
0.62981;1.95092e-26;
0.62991;1.9609e-26;
0.63001;1.9509e-26;
0.63011;1.96091e-26;
0.63021;1.95088e-26;
0.63031;1.96093e-26;
0.63041;1.95086e-26;
0.63051;1.96095e-26;
0.63061;1.95083e-26;
0.63071;1.96097e-26;
0.63081;1.95081e-26;
0.63091;1.96099e-26;
0.63101;1.95079e-26;
0.63111;1.96101e-26;
0.63121;1.95077e-26;
0.63131;1.96102e-26;
0.63141;1.95075e-26;
0.63151;1.96104e-26;
0.63161;1.95073e-26;
0.63171;1.96106e-26;
0.63181;1.95071e-26;
0.63191;1.96108e-26;
0.63201;1.95069e-26;
0.63211;1.9611e-26;
0.63221;1.95067e-26;
0.63231;1.96112e-26;
0.63241;1.95065e-26;
0.63251;1.96113e-26;
0.63261;1.95063e-26;
0.63271;1.96115e-26;
0.63281;1.95061e-26;
0.63291;1.96117e-26;
0.63301;1.95059e-26;
0.63311;1.96119e-26;
0.63321;1.95057e-26;
0.63331;1.96121e-26;
0.63341;1.95055e-26;
0.63351;1.96122e-26;
0.63361;1.95053e-26;
0.63371;1.96124e-26;
0.63381;1.95051e-26;
0.63391;1.96126e-26;
0.63401;1.95049e-26;
0.63411;1.96128e-26;
0.63421;1.95047e-26;
0.63431;1.9613e-26;
0.63441;1.95045e-26;
0.63451;1.96131e-26;
0.63461;1.95043e-26;
0.63471;1.96133e-26;
0.63481;1.95041e-26;
0.63491;1.96135e-26;
0.63501;1.95039e-26;
0.63511;1.96137e-26;
0.63521;1.95037e-26;
0.63531;1.96139e-26;
0.63541;1.95035e-26;
0.63551;1.9614e-26;
0.63561;1.95033e-26;
0.63571;1.96142e-26;
0.63581;1.95031e-26;
0.63591;1.96144e-26;
0.63601;1.95029e-26;
0.63611;1.96146e-26;
0.63621;1.95027e-26;
0.63631;1.96148e-26;
0.63641;1.95025e-26;
0.63651;1.96149e-26;
0.63661;1.95023e-26;
0.63671;1.96151e-26;
0.63681;1.95021e-26;
0.63691;1.96153e-26;
0.63701;1.95019e-26;
0.63711;1.96155e-26;
0.63721;1.95018e-26;
0.63731;1.96156e-26;
0.63741;1.95016e-26;
0.63751;1.96158e-26;
0.63761;1.95014e-26;
0.63771;1.9616e-26;
0.63781;1.95012e-26;
0.63791;1.96162e-26;
0.63801;1.9501e-26;
0.63811;1.96164e-26;
0.63821;1.95008e-26;
0.63831;1.96165e-26;
0.63841;1.95006e-26;
0.63851;1.96167e-26;
0.63861;1.95004e-26;
0.63871;1.96169e-26;
0.63881;1.95002e-26;
0.63891;1.96171e-26;
0.63901;1.95e-26;
0.63911;1.96172e-26;
0.63921;1.94998e-26;
0.63931;1.96174e-26;
0.63941;1.94996e-26;
0.63951;1.96176e-26;
0.63961;1.94994e-26;
0.63971;1.96178e-26;
0.63981;1.94992e-26;
0.63991;1.96179e-26;
0.64001;1.9499e-26;
0.64011;1.96181e-26;
0.64021;1.94988e-26;
0.64031;1.96183e-26;
0.64041;1.94986e-26;
0.64051;1.96185e-26;
0.64061;1.94984e-26;
0.64071;1.96186e-26;
0.64081;1.94982e-26;
0.64091;1.96188e-26;
0.64101;1.9498e-26;
0.64111;1.9619e-26;
0.64121;1.94978e-26;
0.64131;1.96192e-26;
0.64141;1.94977e-26;
0.64151;1.96193e-26;
0.64161;1.94975e-26;
0.64171;1.96195e-26;
0.64181;1.94973e-26;
0.64191;1.96197e-26;
0.64201;1.94971e-26;
0.64211;1.96199e-26;
0.64221;1.94969e-26;
0.64231;1.962e-26;
0.64241;1.94967e-26;
0.64251;1.96202e-26;
0.64261;1.94965e-26;
0.64271;1.96204e-26;
0.64281;1.94963e-26;
0.64291;1.96206e-26;
0.64301;1.94961e-26;
0.64311;1.96207e-26;
0.64321;1.94959e-26;
0.64331;1.96209e-26;
0.64341;1.94957e-26;
0.64351;1.96211e-26;
0.64361;1.94955e-26;
0.64371;1.96213e-26;
0.64381;1.94953e-26;
0.64391;1.96214e-26;
0.64401;1.94952e-26;
0.64411;1.96216e-26;
0.64421;1.9495e-26;
0.64431;1.96218e-26;
0.64441;1.94948e-26;
0.64451;1.9622e-26;
0.64461;1.94946e-26;
0.64471;1.96221e-26;
0.64481;1.94944e-26;
0.64491;1.96223e-26;
0.64501;1.94942e-26;
0.64511;1.96225e-26;
0.64521;1.9494e-26;
0.64531;1.96226e-26;
0.64541;1.94938e-26;
0.64551;1.96228e-26;
0.64561;1.94936e-26;
0.64571;1.9623e-26;
0.64581;1.94934e-26;
0.64591;1.96232e-26;
0.64601;1.94932e-26;
0.64611;1.96233e-26;
0.64621;1.94931e-26;
0.64631;1.96235e-26;
0.64641;1.94929e-26;
0.64651;1.96237e-26;
0.64661;1.94927e-26;
0.64671;1.96238e-26;
0.64681;1.94925e-26;
0.64691;1.9624e-26;
0.64701;1.94923e-26;
0.64711;1.96242e-26;
0.64721;1.94921e-26;
0.64731;1.96244e-26;
0.64741;1.94919e-26;
0.64751;1.96245e-26;
0.64761;1.94917e-26;
0.64771;1.96247e-26;
0.64781;1.94916e-26;
0.64791;1.96249e-26;
0.64801;1.94914e-26;
0.64811;1.9625e-26;
0.64821;1.94912e-26;
0.64831;1.96252e-26;
0.64841;1.9491e-26;
0.64851;1.96254e-26;
0.64861;1.94908e-26;
0.64871;1.96255e-26;
0.64881;1.94906e-26;
0.64891;1.96257e-26;
0.64901;1.94904e-26;
0.64911;1.96259e-26;
0.64921;1.94902e-26;
0.64931;1.96261e-26;
0.64941;1.94901e-26;
0.64951;1.96262e-26;
0.64961;1.94899e-26;
0.64971;1.96264e-26;
0.64981;1.94897e-26;
0.64991;1.96266e-26;
0.65001;1.94895e-26;
0.65011;1.96267e-26;
0.65021;1.94893e-26;
0.65031;1.96269e-26;
0.65041;1.94891e-26;
0.65051;1.96271e-26;
0.65061;1.94889e-26;
0.65071;1.96272e-26;
0.65081;1.94888e-26;
0.65091;1.96274e-26;
0.65101;1.94886e-26;
0.65111;1.96276e-26;
0.65121;1.94884e-26;
0.65131;1.96277e-26;
0.65141;1.94882e-26;
0.65151;1.96279e-26;
0.65161;1.9488e-26;
0.65171;1.96281e-26;
0.65181;1.94878e-26;
0.65191;1.96282e-26;
0.65201;1.94876e-26;
0.65211;1.96284e-26;
0.65221;1.94875e-26;
0.65231;1.96286e-26;
0.65241;1.94873e-26;
0.65251;1.96287e-26;
0.65261;1.94871e-26;
0.65271;1.96289e-26;
0.65281;1.94869e-26;
0.65291;1.96291e-26;
0.65301;1.94867e-26;
0.65311;1.96292e-26;
0.65321;1.94865e-26;
0.65331;1.96294e-26;
0.65341;1.94864e-26;
0.65351;1.96296e-26;
0.65361;1.94862e-26;
0.65371;1.96297e-26;
0.65381;1.9486e-26;
0.65391;1.96299e-26;
0.65401;1.94858e-26;
0.65411;1.96301e-26;
0.65421;1.94856e-26;
0.65431;1.96302e-26;
0.65441;1.94854e-26;
0.65451;1.96304e-26;
0.65461;1.94853e-26;
0.65471;1.96306e-26;
0.65481;1.94851e-26;
0.65491;1.96307e-26;
0.65501;1.94849e-26;
0.65511;1.96309e-26;
0.65521;1.94847e-26;
0.65531;1.96311e-26;
0.65541;1.94845e-26;
0.65551;1.96312e-26;
0.65561;1.94844e-26;
0.65571;1.96314e-26;
0.65581;1.94842e-26;
0.65591;1.96316e-26;
0.65601;1.9484e-26;
0.65611;1.96317e-26;
0.65621;1.94838e-26;
0.65631;1.96319e-26;
0.65641;1.94836e-26;
0.65651;1.9632e-26;
0.65661;1.94834e-26;
0.65671;1.96322e-26;
0.65681;1.94833e-26;
0.65691;1.96324e-26;
0.65701;1.94831e-26;
0.65711;1.96325e-26;
0.65721;1.94829e-26;
0.65731;1.96327e-26;
0.65741;1.94827e-26;
0.65751;1.96329e-26;
0.65761;1.94825e-26;
0.65771;1.9633e-26;
0.65781;1.94824e-26;
0.65791;1.96332e-26;
0.65801;1.94822e-26;
0.65811;1.96334e-26;
0.65821;1.9482e-26;
0.65831;1.96335e-26;
0.65841;1.94818e-26;
0.65851;1.96337e-26;
0.65861;1.94816e-26;
0.65871;1.96338e-26;
0.65881;1.94815e-26;
0.65891;1.9634e-26;
0.65901;1.94813e-26;
0.65911;1.96342e-26;
0.65921;1.94811e-26;
0.65931;1.96343e-26;
0.65941;1.94809e-26;
0.65951;1.96345e-26;
0.65961;1.94808e-26;
0.65971;1.96347e-26;
0.65981;1.94806e-26;
0.65991;1.96348e-26;
0.66001;1.94804e-26;
0.66011;1.9635e-26;
0.66021;1.94802e-26;
0.66031;1.96351e-26;
0.66041;1.948e-26;
0.66051;1.96353e-26;
0.66061;1.94799e-26;
0.66071;1.96355e-26;
0.66081;1.94797e-26;
0.66091;1.96356e-26;
0.66101;1.94795e-26;
0.66111;1.96358e-26;
0.66121;1.94793e-26;
0.66131;1.96359e-26;
0.66141;1.94792e-26;
0.66151;1.96361e-26;
0.66161;1.9479e-26;
0.66171;1.96363e-26;
0.66181;1.94788e-26;
0.66191;1.96364e-26;
0.66201;1.94786e-26;
0.66211;1.96366e-26;
0.66221;1.94785e-26;
0.66231;1.96367e-26;
0.66241;1.94783e-26;
0.66251;1.96369e-26;
0.66261;1.94781e-26;
0.66271;1.96371e-26;
0.66281;1.94779e-26;
0.66291;1.96372e-26;
0.66301;1.94778e-26;
0.66311;1.96374e-26;
0.66321;1.94776e-26;
0.66331;1.96375e-26;
0.66341;1.94774e-26;
0.66351;1.96377e-26;
0.66361;1.94772e-26;
0.66371;1.96379e-26;
0.66381;1.94771e-26;
0.66391;1.9638e-26;
0.66401;1.94769e-26;
0.66411;1.96382e-26;
0.66421;1.94767e-26;
0.66431;1.96383e-26;
0.66441;1.94765e-26;
0.66451;1.96385e-26;
0.66461;1.94764e-26;
0.66471;1.96387e-26;
0.66481;1.94762e-26;
0.66491;1.96388e-26;
0.66501;1.9476e-26;
0.66511;1.9639e-26;
0.66521;1.94758e-26;
0.66531;1.96391e-26;
0.66541;1.94757e-26;
0.66551;1.96393e-26;
0.66561;1.94755e-26;
0.66571;1.96394e-26;
0.66581;1.94753e-26;
0.66591;1.96396e-26;
0.66601;1.94751e-26;
0.66611;1.96398e-26;
0.66621;1.9475e-26;
0.66631;1.96399e-26;
0.66641;1.94748e-26;
0.66651;1.96401e-26;
0.66661;1.94746e-26;
0.66671;1.96402e-26;
0.66681;1.94745e-26;
0.66691;1.96404e-26;
0.66701;1.94743e-26;
0.66711;1.96405e-26;
0.66721;1.94741e-26;
0.66731;1.96407e-26;
0.66741;1.94739e-26;
0.66751;1.96409e-26;
0.66761;1.94738e-26;
0.66771;1.9641e-26;
0.66781;1.94736e-26;
0.66791;1.96412e-26;
0.66801;1.94734e-26;
0.66811;1.96413e-26;
0.66821;1.94733e-26;
0.66831;1.96415e-26;
0.66841;1.94731e-26;
0.66851;1.96416e-26;
0.66861;1.94729e-26;
0.66871;1.96418e-26;
0.66881;1.94727e-26;
0.66891;1.96419e-26;
0.66901;1.94726e-26;
0.66911;1.96421e-26;
0.66921;1.94724e-26;
0.66931;1.96423e-26;
0.66941;1.94722e-26;
0.66951;1.96424e-26;
0.66961;1.94721e-26;
0.66971;1.96426e-26;
0.66981;1.94719e-26;
0.66991;1.96427e-26;
0.67001;1.94717e-26;
0.67011;1.96429e-26;
0.67021;1.94715e-26;
0.67031;1.9643e-26;
0.67041;1.94714e-26;
0.67051;1.96432e-26;
0.67061;1.94712e-26;
0.67071;1.96433e-26;
0.67081;1.9471e-26;
0.67091;1.96435e-26;
0.67101;1.94709e-26;
0.67111;1.96436e-26;
0.67121;1.94707e-26;
0.67131;1.96438e-26;
0.67141;1.94705e-26;
0.67151;1.9644e-26;
0.67161;1.94704e-26;
0.67171;1.96441e-26;
0.67181;1.94702e-26;
0.67191;1.96443e-26;
0.67201;1.947e-26;
0.67211;1.96444e-26;
0.67221;1.94699e-26;
0.67231;1.96446e-26;
0.67241;1.94697e-26;
0.67251;1.96447e-26;
0.67261;1.94695e-26;
0.67271;1.96449e-26;
0.67281;1.94694e-26;
0.67291;1.9645e-26;
0.67301;1.94692e-26;
0.67311;1.96452e-26;
0.67321;1.9469e-26;
0.67331;1.96453e-26;
0.67341;1.94689e-26;
0.67351;1.96455e-26;
0.67361;1.94687e-26;
0.67371;1.96456e-26;
0.67381;1.94685e-26;
0.67391;1.96458e-26;
0.67401;1.94684e-26;
0.67411;1.96459e-26;
0.67421;1.94682e-26;
0.67431;1.96461e-26;
0.67441;1.9468e-26;
0.67451;1.96462e-26;
0.67461;1.94679e-26;
0.67471;1.96464e-26;
0.67481;1.94677e-26;
0.67491;1.96465e-26;
0.67501;1.94675e-26;
0.67511;1.96467e-26;
0.67521;1.94674e-26;
0.67531;1.96468e-26;
0.67541;1.94672e-26;
0.67551;1.9647e-26;
0.67561;1.9467e-26;
0.67571;1.96471e-26;
0.67581;1.94669e-26;
0.67591;1.96473e-26;
0.67601;1.94667e-26;
0.67611;1.96474e-26;
0.67621;1.94665e-26;
0.67631;1.96476e-26;
0.67641;1.94664e-26;
0.67651;1.96477e-26;
0.67661;1.94662e-26;
0.67671;1.96479e-26;
0.67681;1.9466e-26;
0.67691;1.9648e-26;
0.67701;1.94659e-26;
0.67711;1.96482e-26;
0.67721;1.94657e-26;
0.67731;1.96483e-26;
0.67741;1.94655e-26;
0.67751;1.96485e-26;
0.67761;1.94654e-26;
0.67771;1.96486e-26;
0.67781;1.94652e-26;
0.67791;1.96488e-26;
0.67801;1.94651e-26;
0.67811;1.96489e-26;
0.67821;1.94649e-26;
0.67831;1.96491e-26;
0.67841;1.94647e-26;
0.67851;1.96492e-26;
0.67861;1.94646e-26;
0.67871;1.96494e-26;
0.67881;1.94644e-26;
0.67891;1.96495e-26;
0.67901;1.94642e-26;
0.67911;1.96497e-26;
0.67921;1.94641e-26;
0.67931;1.96498e-26;
0.67941;1.94639e-26;
0.67951;1.965e-26;
0.67961;1.94638e-26;
0.67971;1.96501e-26;
0.67981;1.94636e-26;
0.67991;1.96503e-26;
0.68001;1.94634e-26;
0.68011;1.96504e-26;
0.68021;1.94633e-26;
